a,b,aggr
775,132,28
929,107,39
253,189,116
514,217,141
400,72,219
618,15,68
528,51,195
429,202,105
333,16,53
247,169,100
794,62,50
342,36,127
862,160,73
-25,97,36
840,150,65
221,180,20
672,22,55
-34,240,49
332,33,35
37,163,48
528,45,96
445,41,38
894,111,58
785,128,222
1053,126,27
690,198,91
701,193,180
491,226,76
231,243,52
253,147,269
352,31,14
375,73,193
707,13,35
175,174,94
68,131,38
779,149,271
1030,115,36
594,41,79
238,203,37
400,223,31
767,219,41
854,196,76
27,100,24
557,67,134
445,64,362
20,133,52
400,73,216
886,97,58
961,74,27
727,22,72
501,225,47
314,49,92
265,67,154
751,166,39
608,206,88
852,91,91
164,77,70
887,94,27
706,11,32
525,214,179
338,114,230
293,76,242
292,210,88
31,131,48
125,65,47
659,27,51
740,134,359
815,65,52
701,230,47
541,55,109
617,214,35
328,50,76
84,78,37
495,86,380
35,56,14
335,25,71
871,85,35
975,57,28
617,45,51
376,69,278
215,152,44
538,39,313
170,84,181
819,72,87
670,69,78
520,22,40
576,49,151
512,44,33
225,113,157
21,99,51
767,189,132
718,68,271
823,83,86
389,202,81
500,225,123
649,55,172
346,225,37
656,239,34
526,203,86
613,229,29
141,129,103
1076,130,35
239,232,33
288,215,43
45,178,44
847,105,104
278,92,77
-14,175,31
254,188,31
346,82,144
941,135,18
184,125,107
947,183,49
302,128,257
80,161,101
508,49,26
549,43,40
648,221,60
338,50,15
220,79,120
871,39,82
357,237,60
131,151,107
182,40,28
163,195,135
365,210,51
492,37,95
930,98,47
217,159,40
71,48,34
368,14,86
3,67,71
260,112,140
841,58,21
454,221,63
578,223,47
568,225,176
623,261,55
279,28,17
641,169,252
1029,172,64
911,84,41
113,64,90
309,160,321
275,196,77
226,117,210
203,176,60
381,252,40
174,64,83
615,241,23
226,156,206
61,142,97
307,71,165
515,215,54
306,151,133
165,157,207
91,117,29
448,200,117
925,92,9
830,162,45
972,163,40
844,160,67
608,224,74
549,193,201
572,187,109
641,209,139
165,78,30
208,67,126
-51,97,27
343,46,97
829,129,160
148,157,51
782,69,185
761,103,170
642,57,143
207,184,137
121,184,24
726,60,50
890,111,74
475,214,108
774,157,185
618,225,75
85,49,38
856,161,113
651,215,85
735,11,38
120,181,65
239,121,351
417,33,84
563,204,273
180,212,55
461,52,195
199,119,189
293,198,39
183,146,27
1080,77,30
203,75,41
806,131,85
734,187,161
713,233,29
258,220,128
792,52,98
568,49,150
774,123,142
616,245,54
643,28,76
880,66,53
501,205,226
800,53,74
592,238,39
642,188,152
659,232,138
553,38,55
915,155,65
974,159,25
191,194,51
843,78,129
293,20,53
244,192,22
139,57,63
1007,151,34
266,192,19
693,29,88
817,187,88
429,48,66
907,123,35
712,191,126
401,60,138
835,148,85
291,237,56
817,112,167
461,29,39
190,167,127
379,51,61
206,55,77
755,196,112
805,74,56
768,131,295
322,86,120
299,223,74
634,186,319
122,38,38
321,214,33
250,112,92
499,28,48
961,147,36
72,203,48
586,221,44
134,173,49
766,162,32
430,231,40
192,152,129
628,240,24
238,33,15
639,27,18
862,123,75
192,99,104
172,143,40
277,107,307
105,107,50
324,195,93
719,201,118
687,216,24
973,85,26
533,65,221
640,242,53
237,112,107
146,119,143
725,168,147
308,-30,57
206,167,82
-73,178,45
428,230,67
926,77,17
438,-20,23
657,38,50
882,140,27
820,206,80
327,201,44
1037,103,43
721,227,43
436,38,45
934,59,43
192,118,117
612,29,83
709,187,212
541,216,88
748,47,81
440,213,30
473,195,441
877,122,77
259,88,104
166,37,29
195,167,119
241,67,91
500,221,73
804,112,312
364,269,20
898,44,25
717,59,79
189,205,38
169,69,95
746,187,128
411,69,263
917,237,58
1000,104,40
216,82,28
330,57,77
329,148,300
843,121,147
1082,129,54
276,62,137
679,48,35
392,31,34
702,76,140
668,201,162
222,164,119
966,145,44
216,98,38
856,102,32
317,0,29
593,63,133
538,215,99
414,198,111
1007,178,46
71,163,62
188,94,60
738,62,206
537,37,14
616,219,145
766,46,88
601,228,78
389,57,156
437,49,26
883,122,36
107,114,92
804,115,194
169,97,20
652,256,28
758,212,30
908,121,103
268,200,97
520,230,54
195,70,65
235,193,89
241,246,39
136,164,77
407,27,28
799,248,27
785,77,111
400,171,327
184,166,83
633,53,73
380,206,153
211,57,161
123,135,28
387,50,102
304,209,100
454,64,159
687,201,153
565,204,124
269,113,249
362,55,100
778,214,63
531,224,47
821,148,98
341,29,66
555,63,244
276,21,48
335,238,42
181,185,90
217,86,181
362,-13,51
689,187,82
556,68,215
770,188,40
201,114,138
545,52,102
920,146,34
257,45,64
246,139,249
117,111,139
896,181,33
658,68,183
-18,145,48
201,124,130
556,20,18
515,212,176
540,190,144
740,217,89
527,214,48
886,148,77
455,28,39
89,169,104
737,-7,78
432,257,39
35,152,32
848,184,49
164,195,33
747,80,125
296,38,70
567,197,243
707,60,24
297,179,37
228,218,43
765,173,119
651,24,46
1030,169,40
175,127,133
613,44,164
732,204,140
966,183,42
714,12,30
946,149,48
306,-10,55
148,216,31
332,169,225
182,139,210
471,213,85
447,39,33
311,80,20
65,70,31
214,41,73
236,133,135
554,64,167
893,91,23
442,201,81
776,198,57
855,72,33
777,220,60
357,61,190
221,227,30
104,101,26
645,218,59
194,138,194
274,81,274
727,192,151
444,281,21
223,233,25
1008,139,22
881,133,32
566,63,20
722,199,164
779,50,84
370,41,68
253,84,184
190,52,44
837,146,45
438,185,428
165,138,32
140,95,118
868,100,65
195,54,23
1128,144,41
801,160,100
587,203,149
780,51,89
212,65,46
743,239,56
350,65,123
512,38,87
117,174,23
702,235,39
294,75,123
194,68,42
583,61,109
852,189,48
835,126,93
432,39,50
150,60,41
299,172,204
883,136,121
140,171,42
-95,204,37
1009,135,44
856,114,246
972,126,94
856,56,97
156,153,79
844,105,142
528,218,28
360,21,97
144,90,96
863,154,62
287,169,117
975,150,35
683,181,170
485,203,101
-87,47,22
219,155,32
346,195,78
531,286,37
622,35,116
260,149,83
847,83,109
123,88,19
364,79,216
642,40,70
826,109,184
563,239,53
762,63,111
310,54,56
797,81,51
777,55,100
140,138,64
862,62,74
358,206,96
801,48,43
396,38,157
794,40,108
70,181,74
207,209,25
180,73,49
671,58,153
921,151,48
90,205,26
721,102,147
123,143,42
695,266,36
185,67,33
338,46,45
826,189,48
324,200,41
154,183,77
899,185,30
188,197,25
441,163,490
772,67,50
400,210,161
214,66,26
857,69,23
592,192,232
267,244,67
397,169,424
527,40,120
468,40,116
792,78,102
656,197,184
123,201,55
303,123,161
599,56,98
159,129,95
388,199,61
860,150,87
512,31,36
395,198,151
767,218,40
931,143,15
455,241,24
887,111,85
1070,84,35
676,70,106
482,17,87
539,15,21
145,38,22
359,62,143
532,11,78
524,31,99
613,38,69
881,260,46
644,209,124
130,35,46
326,47,21
688,74,55
691,6,46
154,106,76
642,59,77
214,84,127
324,17,29
826,190,43
299,134,174
664,224,27
329,206,141
320,213,98
196,53,73
209,221,23
472,201,249
272,119,211
868,89,104
208,123,158
533,45,73
151,191,46
309,162,195
27,115,38
270,165,138
588,25,82
230,193,67
13,131,24
-25,118,35
430,-1,39
504,58,62
634,217,143
215,61,24
910,125,39
653,171,303
534,49,330
138,93,14
443,186,453
671,7,46
802,108,73
676,190,114
882,129,31
377,232,57
690,57,121
876,144,166
165,110,98
233,75,104
417,3,89
714,190,213
345,50,20
524,3,77
539,217,177
301,223,112
728,81,209
178,42,53
1110,164,36
176,174,36
836,181,75
776,199,81
178,-10,13
129,100,25
704,193,165
776,-6,38
678,253,51
271,161,255
630,102,349
201,171,96
106,98,29
238,169,101
805,204,55
655,212,75
298,30,43
659,69,23
973,140,15
218,150,225
937,145,83
400,213,86
294,79,136
738,76,144
784,266,34
1069,10,35
628,208,177
692,189,154
854,70,162
700,102,150
302,28,45
175,180,66
526,198,154
89,136,69
459,248,132
519,236,26
784,176,29
741,145,103
503,12,34
431,260,29
845,185,33
787,74,227
406,188,76
410,30,106
297,76,236
237,200,153
199,109,220
817,144,165
828,68,34
412,217,54
789,150,172
804,65,53
421,55,212
872,112,64
825,141,97
215,50,80
795,101,171
897,80,52
238,178,171
178,179,56
161,132,35
240,236,35
718,218,30
848,45,108
756,54,41
358,44,76
65,101,156
277,72,175
465,-1,46
556,305,19
540,51,75
293,113,249
108,126,119
206,88,176
186,230,60
461,11,54
747,31,77
659,180,235
857,89,109
794,56,65
984,85,23
606,68,182
229,173,66
749,221,45
960,94,35
368,174,251
56,178,101
255,51,72
1030,111,57
884,187,108
640,172,115
459,219,110
576,69,231
723,71,37
110,148,42
260,22,33
658,47,29
387,76,238
827,220,41
756,52,23
50,68,42
145,97,198
118,170,26
958,139,75
920,140,95
819,210,26
923,89,47
770,123,166
693,-29,47
669,63,164
854,56,33
736,212,70
405,235,78
244,30,32
497,252,31
870,89,42
-18,121,27
140,198,34
310,173,85
790,58,36
800,170,50
1048,86,52
482,214,37
704,144,275
487,69,248
872,92,37
222,172,107
715,190,21
224,166,175
618,78,321
849,222,17
199,151,208
820,99,144
709,150,329
82,191,41
228,180,149
404,32,108
427,217,78
29,114,52
60,144,46
129,106,76
417,204,87
123,174,30
817,200,11
898,198,70
357,225,31
798,90,23
275,10,39
540,209,109
133,115,53
263,172,143
793,247,36
778,39,21
592,49,58
633,212,171
405,229,25
209,142,163
422,279,27
157,141,96
732,196,40
883,208,39
795,156,102
126,114,75
784,236,38
185,111,80
167,73,48
868,198,39
280,158,301
882,132,207
829,86,23
969,131,33
534,237,98
65,119,56
368,252,31
677,218,29
520,203,169
1030,140,29
534,74,351
499,240,25
259,35,50
397,9,29
402,223,19
510,42,71
655,47,149
203,73,74
267,78,171
721,184,48
731,27,32
169,147,80
956,165,12
300,231,83
452,188,232
764,178,89
364,32,30
686,63,36
838,40,38
266,157,155
161,139,84
781,104,227
165,72,68
666,190,155
350,51,26
192,165,32
41,65,57
871,70,33
581,205,347
825,178,97
744,191,127
398,249,44
918,147,47
1031,107,26
287,173,133
865,235,31
196,124,53
379,43,70
949,129,44
110,94,20
592,178,155
447,225,190
148,97,126
760,179,60
403,236,100
815,64,17
212,51,33
349,34,35
374,50,58
277,146,40
885,14,48
878,157,106
227,126,158
954,194,24
755,222,35
385,1,26
174,110,92
813,56,70
223,160,121
134,59,38
129,38,25
385,82,179
357,52,26
439,34,91
810,97,141
44,186,29
807,142,197
959,179,92
851,226,49
142,182,35
806,82,73
748,191,59
437,59,309
729,27,76
296,40,99
822,81,99
807,179,39
12,162,37
812,165,173
652,74,339
596,230,71
126,93,49
228,53,45
848,147,126
409,226,102
655,229,48
608,199,52
887,81,51
397,251,33
190,97,244
255,121,118
800,33,82
386,44,17
922,77,36
855,113,24
654,217,168
950,9,32
810,55,47
162,179,35
78,153,63
847,216,24
971,17,48
216,125,129
795,122,351
522,236,35
894,101,34
792,198,128
734,198,58
980,193,54
288,212,75
708,195,197
1098,145,50
825,26,21
224,206,15
271,176,122
-72,50,23
180,120,14
77,105,28
510,49,196
876,57,31
855,96,53
174,162,96
819,194,65
393,235,37
917,181,56
623,205,157
176,229,47
105,141,35
222,116,125
608,269,85
860,18,41
660,216,105
356,59,160
329,31,79
687,62,288
291,192,73
23,136,101
593,-12,41
244,156,192
307,74,123
584,220,44
484,180,159
215,223,25
240,206,40
647,151,302
382,27,31
840,105,91
724,22,70
761,191,74
874,106,113
471,253,21
549,199,138
798,77,120
345,201,110
368,218,67
550,41,140
839,67,112
155,171,125
200,19,59
576,5,45
214,202,40
775,48,103
448,215,92
639,239,69
-114,131,48
221,126,346
112,174,39
411,198,212
1061,142,69
339,210,108
377,72,191
783,62,90
410,215,125
633,55,64
819,160,70
797,55,38
403,191,127
526,240,26
397,193,216
932,188,50
527,210,30
493,31,48
249,164,194
235,-6,36
-52,136,49
684,20,88
713,50,147
881,66,32
462,13,85
622,60,202
100,99,66
813,73,68
874,82,53
689,57,223
779,201,28
776,219,77
1024,66,28
201,177,84
911,67,87
605,192,126
1031,115,35
567,201,73
276,177,112
427,16,20
12,168,31
204,140,65
717,90,314
806,108,137
626,53,308
119,139,81
900,127,38
649,73,169
751,97,158
933,33,52
693,182,248
715,209,138
258,46,90
198,156,133
443,177,293
497,220,84
242,38,138
746,239,43
534,149,281
880,190,23
372,44,33
640,213,39
745,192,59
468,34,78
327,212,124
92,211,27
443,33,71
1144,210,39
600,71,41
343,23,27
666,49,96
119,102,95
297,98,181
1000,162,44
123,93,43
626,206,149
262,35,59
23,185,38
635,15,72
801,76,45
614,228,47
798,93,129
50,133,122
775,207,53
270,219,27
927,143,41
720,51,96
820,80,83
930,148,28
67,107,43
842,175,25
503,1,34
920,148,89
411,227,40
366,56,65
214,61,106
124,167,60
515,45,85
854,73,33
94,172,39
859,167,142
178,184,97
870,147,108
430,258,49
207,64,37
420,32,61
1041,129,48
1001,104,33
48,96,91
269,215,38
540,265,37
164,85,15
903,147,29
860,223,45
553,206,106
186,114,94
23,142,20
909,43,42
345,205,98
842,102,111
721,178,136
-34,192,37
932,244,67
703,213,156
396,195,84
788,125,157
134,158,88
712,192,22
851,166,85
473,223,80
721,167,221
320,133,427
762,42,136
707,198,87
198,46,48
620,35,137
421,217,99
859,169,118
831,55,19
235,42,22
858,171,61
688,112,357
147,166,81
367,216,86
565,40,84
165,135,89
340,220,55
872,119,125
760,134,351
963,70,9
449,8,39
554,192,206
898,48,64
326,64,113
739,256,46
424,53,146
480,229,39
831,62,39
761,73,215
864,48,38
308,45,53
795,111,184
742,55,127
211,45,69
940,148,32
206,139,82
495,10,12
-16,69,34
907,119,72
697,151,244
512,224,29
587,258,48
515,6,138
257,78,182
956,208,32
54,87,48
542,166,159
67,122,75
141,50,90
19,194,37
541,205,107
790,166,103
527,228,49
530,204,181
553,39,121
836,190,85
478,26,58
120,180,100
1050,216,46
863,189,34
802,164,179
282,67,66
198,154,211
69,136,40
473,213,91
754,193,37
915,159,52
903,191,40
782,104,67
104,165,71
748,125,534
142,168,28
747,132,266
510,70,257
815,177,86
557,59,158
36,158,51
493,178,225
184,59,48
487,227,26
361,37,34
361,236,51
118,94,61
226,43,53
889,139,48
186,177,55
233,65,83
315,49,68
1,81,52
836,79,80
166,136,230
623,65,134
897,86,35
703,64,174
752,197,24
128,41,41
526,242,44
179,56,47
250,70,87
468,216,53
379,185,148
860,137,84
725,20,39
395,214,65
-57,97,90
187,222,23
257,127,214
622,258,17
464,42,73
747,25,44
840,199,91
306,37,44
193,289,47
756,46,97
316,186,89
783,-4,43
669,66,120
593,42,51
809,72,56
734,220,39
517,45,77
479,234,12
586,211,92
122,86,82
272,257,43
385,245,23
453,224,75
365,46,79
779,110,144
426,215,51
1012,158,47
479,49,208
803,41,56
562,201,112
415,192,72
278,227,26
730,59,175
160,80,44
75,133,103
296,49,129
888,78,33
718,221,40
173,156,80
13,144,106
413,205,130
252,59,130
252,150,187
229,46,52
295,73,263
159,139,108
413,185,233
255,94,156
743,127,379
991,132,53
246,61,39
529,1,38
647,62,73
379,44,45
787,146,194
205,191,60
421,71,58
708,217,48
371,219,98
642,225,90
911,52,36
237,93,119
397,216,49
222,210,37
366,37,79
162,92,43
782,219,41
547,30,78
270,64,25
863,135,87
370,195,184
773,49,48
388,246,73
390,197,159
613,203,182
396,55,90
1000,126,15
634,193,91
187,39,49
594,236,33
143,72,26
946,84,41
671,54,84
457,39,72
701,50,134
320,51,89
633,88,372
421,51,73
275,131,167
410,206,170
616,14,42
785,51,77
642,73,147
793,155,156
414,69,172
877,147,79
891,198,46
541,213,109
866,83,146
835,175,147
260,39,51
461,182,175
600,43,30
165,63,61
838,85,58
1028,122,29
389,55,144
171,186,112
138,78,120
183,70,52
223,182,34
563,68,192
736,179,98
384,213,89
728,226,42
566,232,56
287,64,14
272,164,102
640,237,49
129,162,14
649,212,58
872,100,46
565,217,76
315,50,72
363,17,41
996,74,62
740,218,43
123,197,9
659,189,112
167,132,89
770,187,120
794,198,90
518,56,93
98,216,9
303,65,218
734,101,232
785,127,191
58,88,38
499,27,91
871,160,23
820,175,70
305,96,524
308,219,97
969,99,43
510,41,64
247,56,42
857,118,118
737,198,148
403,204,184
668,191,109
818,172,91
731,187,213
146,159,84
187,47,34
705,234,45
991,142,59
83,54,98
819,86,69
563,29,28
1136,41,47
635,17,187
682,200,113
-3,141,94
247,82,101
192,238,22
17,248,32
377,65,178
64,110,86
536,232,41
268,65,25
313,247,44
398,221,105
746,94,272
957,155,24
585,233,83
371,232,35
929,95,71
194,137,61
396,221,41
974,91,36
633,65,231
232,193,142
488,209,33
162,34,33
295,210,158
643,209,44
904,65,22
848,100,107
179,77,73
670,49,85
790,59,193
250,136,138
773,172,37
421,224,110
203,116,155
596,12,44
249,117,200
645,55,115
372,55,211
774,168,165
1037,190,42
843,169,38
837,54,19
692,68,87
740,31,51
821,79,142
759,199,47
134,119,38
589,213,35
372,9,7
908,86,73
445,195,89
516,45,69
150,153,75
132,153,27
1021,112,31
602,220,116
845,161,102
364,200,126
699,247,52
841,217,47
622,46,184
543,32,106
96,69,25
817,95,99
895,164,20
646,165,122
282,197,149
743,213,39
750,78,213
745,62,87
758,93,148
292,41,104
666,148,466
404,21,42
349,243,25
1047,107,33
199,97,160
989,175,25
549,216,92
188,159,185
808,195,18
151,134,46
328,55,119
2,103,84
850,38,25
1051,115,62
793,65,33
538,218,58
267,33,66
854,124,94
387,198,134
633,19,77
130,215,38
765,146,209
886,164,64
273,186,58
736,76,124
973,105,32
486,21,85
236,30,28
304,39,79
771,152,187
472,8,49
730,206,112
228,24,48
115,94,57
585,222,59
733,218,49
399,185,259
70,117,127
63,111,34
278,55,42
550,52,156
696,250,23
860,224,20
1042,104,39
151,-46,36
386,50,187
-30,168,44
108,189,89
645,24,55
246,171,218
108,95,78
706,215,112
532,199,154
370,2,45
866,155,99
384,45,45
489,275,40
571,244,35
354,251,16
210,103,133
733,205,132
827,206,26
320,189,87
819,227,42
312,40,44
773,145,223
634,239,34
279,6,40
1021,157,40
106,156,44
935,153,21
855,92,39
88,184,48
844,71,34
707,2,35
441,33,99
667,196,58
383,216,144
175,91,129
245,140,141
198,129,176
410,21,53
272,53,92
344,128,538
667,184,169
306,183,177
1029,146,35
581,275,25
571,212,122
55,180,40
-97,113,35
144,68,43
813,120,260
351,-7,50
-143,185,52
788,218,24
205,29,47
225,208,139
577,40,37
420,51,186
510,204,148
897,158,47
209,83,61
101,124,41
221,49,36
377,31,20
734,27,46
524,215,110
526,209,119
254,195,64
498,40,71
241,140,115
417,221,50
473,12,14
15,187,60
923,191,25
623,218,22
472,22,44
545,31,88
100,142,29
936,185,112
324,51,33
934,81,15
780,87,117
758,88,294
905,113,29
656,60,79
315,202,81
525,134,909
829,161,89
744,195,37
173,165,36
817,88,111
509,200,231
842,216,34
488,55,111
407,188,205
91,156,37
835,87,31
932,181,96
670,233,49
446,34,63
565,248,45
820,76,32
782,98,322
202,189,16
1017,117,21
1094,104,16
106,135,46
951,134,41
767,263,33
702,243,32
849,191,43
477,27,63
959,159,101
591,198,302
95,143,32
492,217,35
814,208,31
998,106,46
295,233,29
179,147,107
203,178,61
122,122,63
819,197,54
486,229,120
696,173,235
1152,117,45
798,55,77
142,73,62
782,183,131
655,198,47
715,177,212
822,69,71
275,63,52
631,28,9
871,117,61
617,53,226
285,96,179
566,28,27
754,26,35
154,201,78
293,64,176
222,134,46
199,180,115
628,28,37
887,93,33
444,37,36
530,32,57
513,61,270
339,187,156
649,46,12
299,190,56
104,190,121
696,254,25
576,19,50
764,222,28
800,145,199
432,217,66
360,223,70
124,90,65
1031,212,46
314,166,208
468,228,64
712,53,49
730,216,19
311,49,70
421,188,209
20,126,46
562,237,92
789,165,95
368,220,29
723,43,35
785,80,188
454,167,362
428,265,58
887,135,101
216,63,32
469,207,90
825,40,38
234,88,93
829,174,51
101,96,46
244,67,63
469,208,44
399,218,188
644,211,104
183,204,63
465,262,38
361,58,91
1017,132,22
292,154,218
581,31,42
809,263,27
383,206,67
290,222,38
33,146,31
396,183,252
305,53,25
133,178,121
729,181,237
410,243,42
466,202,126
806,12,22
7,87,45
752,175,161
24,159,35
306,60,84
-3,36,40
329,65,115
771,56,27
624,249,23
439,43,140
545,220,49
890,114,71
879,119,53
814,95,67
738,156,183
167,82,31
604,219,47
469,243,58
371,202,97
747,208,64
329,16,41
440,37,53
943,136,33
390,9,41
171,166,92
393,34,24
479,183,270
797,225,71
51,139,49
889,112,99
131,181,67
156,219,45
874,75,59
802,198,111
834,149,96
823,119,151
923,83,68
187,148,122
646,241,75
629,156,254
942,175,44
234,83,89
714,232,44
320,163,259
699,85,91
840,86,59
848,116,170
556,188,278
91,33,34
300,169,213
757,180,79
199,206,27
259,197,21
892,155,38
857,202,75
881,90,93
297,196,123
998,109,79
138,67,52
795,45,44
214,34,33
845,70,50
988,160,22
113,156,111
822,84,112
936,45,33
877,132,31
217,182,111
630,208,43
918,55,63
704,38,62
920,91,46
781,63,168
266,34,91
715,255,23
253,178,146
817,56,65
162,98,52
173,87,81
691,0,99
535,202,126
767,148,51
123,146,92
284,210,105
630,175,167
905,189,39
261,200,106
701,100,139
161,70,91
905,101,32
744,199,67
466,246,77
611,155,230
611,70,161
746,185,110
173,97,120
246,114,200
661,27,49
960,80,76
-43,67,90
252,170,128
274,180,176
823,165,124
315,82,73
854,95,102
212,87,28
871,93,26
764,118,329
371,230,81
556,33,81
36,135,41
499,7,26
781,108,157
484,193,237
152,70,70
518,249,15
886,106,72
290,42,89
831,161,142
389,205,77
415,195,98
872,129,157
86,94,44
200,147,10
594,163,184
747,78,57
203,190,38
181,132,111
935,187,69
255,40,34
372,21,60
367,223,57
475,32,34
425,75,249
446,14,59
524,-3,46
420,65,175
154,139,130
751,34,55
379,15,52
248,230,53
429,37,44
189,137,103
623,197,190
266,218,29
631,196,75
421,204,165
777,79,37
723,188,143
485,45,120
408,77,95
474,51,209
999,100,63
875,47,19
795,28,46
938,44,58
64,18,17
480,223,116
876,198,79
255,66,100
236,45,27
244,191,75
355,216,135
446,46,152
349,31,110
442,193,129
185,221,41
513,232,51
432,30,119
158,120,73
820,65,45
79,124,24
254,182,144
510,71,191
411,31,30
789,65,96
542,205,71
-19,192,35
530,218,49
271,84,154
501,30,40
834,137,84
279,75,136
189,216,29
590,244,19
377,64,232
130,154,62
667,174,157
584,37,50
530,235,29
382,219,38
830,183,122
568,228,38
577,31,50
899,207,54
771,225,21
269,130,333
368,65,68
468,37,125
498,213,26
384,78,177
343,31,28
683,228,34
698,78,242
817,176,138
922,154,85
724,52,67
863,85,34
750,60,190
619,216,149
219,117,187
920,159,53
455,44,84
100,134,41
-53,132,54
727,189,59
896,114,68
834,158,86
611,241,31
135,143,60
391,213,43
65,75,37
611,22,78
254,51,40
463,39,153
644,221,120
189,109,90
-22,151,14
788,199,40
626,202,79
138,124,63
-93,98,41
164,170,34
779,164,180
496,53,170
244,41,69
324,53,80
340,105,294
641,233,57
856,126,156
739,88,302
614,180,275
170,74,24
279,51,32
896,150,105
841,164,36
737,183,84
382,-23,17
535,229,27
388,26,94
417,67,110
158,123,62
831,86,58
151,118,51
219,231,49
566,47,35
658,56,127
170,154,68
397,63,198
549,200,198
318,28,80
1140,149,36
133,58,47
923,108,106
386,225,31
318,198,116
846,23,32
871,72,35
161,107,130
873,32,90
883,139,44
466,208,69
55,125,39
597,212,170
630,47,192
534,38,38
797,86,78
364,61,203
899,117,20
143,164,45
829,53,99
1058,259,35
270,38,20
248,205,46
551,49,141
786,212,30
350,199,274
479,30,61
754,78,154
47,142,44
627,92,399
972,132,89
137,38,42
202,93,163
239,108,85
313,83,66
769,49,44
593,37,107
133,154,125
711,203,184
711,33,100
865,266,37
294,38,65
736,155,97
470,60,164
453,43,119
883,119,143
160,114,82
224,0,42
249,82,77
351,31,174
952,195,49
127,162,43
908,135,118
471,212,36
799,202,58
-39,111,44
725,67,147
567,58,125
782,36,64
573,65,132
679,34,39
582,217,32
519,228,60
368,47,56
911,143,48
330,66,77
-24,120,52
960,142,60
878,140,80
-32,86,62
496,33,155
642,242,64
806,199,78
320,94,358
218,3,35
571,56,298
213,192,30
648,210,92
565,239,23
851,55,27
721,27,43
-7,55,43
28,130,38
757,193,76
264,201,68
263,122,266
784,160,135
863,140,96
512,202,100
186,154,77
682,34,36
113,152,33
894,89,46
123,104,47
868,213,20
904,115,100
884,150,121
877,186,50
877,142,96
858,177,48
588,270,41
423,35,43
390,185,163
291,60,91
785,111,195
345,64,78
477,246,37
926,53,39
214,81,103
365,209,68
757,166,150
718,184,194
327,25,74
844,172,74
218,161,54
598,240,97
394,166,193
705,39,46
207,48,87
136,137,79
797,243,46
628,7,41
916,139,34
660,211,43
306,267,56
268,61,114
78,154,53
653,1,43
376,-37,31
821,143,68
321,76,145
209,109,150
479,37,79
298,9,18
913,110,79
266,257,64
233,224,37
1019,118,39
789,177,70
698,180,128
650,9,45
826,187,75
205,204,34
65,86,43
675,52,162
804,136,314
871,60,34
337,42,102
694,18,77
425,9,87
908,88,66
535,42,113
922,160,49
156,182,53
873,63,35
1000,188,65
841,177,167
868,136,216
479,2,43
990,79,56
484,29,21
261,187,113
235,29,49
214,169,76
537,203,100
137,161,61
165,145,32
147,113,94
418,5,38
877,56,34
225,94,159
190,196,77
298,214,20
709,190,36
602,226,100
115,163,99
849,93,229
275,79,56
689,64,78
829,242,45
100,131,43
292,181,93
679,44,77
239,155,93
482,227,87
809,136,136
576,249,40
124,112,43
-65,109,48
201,84,69
-12,138,96
442,26,140
114,139,23
961,56,71
574,224,35
811,96,99
414,27,83
606,230,15
277,232,31
719,46,50
868,182,106
432,222,34
262,201,43
922,133,69
414,50,167
757,148,269
137,110,36
571,214,49
905,151,73
585,197,189
910,147,28
558,192,345
-19,135,103
1068,44,44
670,188,192
785,97,173
964,80,23
646,2,29
507,203,99
717,40,130
148,161,30
219,56,86
747,211,71
754,206,42
753,64,92
105,147,52
465,212,80
410,41,119
197,74,39
74,59,72
92,106,91
709,224,49
958,59,100
645,39,154
153,89,38
286,65,197
305,174,115
914,102,28
116,56,23
528,12,30
1034,164,50
444,60,157
389,45,91
900,183,21
288,225,46
276,58,135
648,82,270
564,225,67
691,249,37
56,214,25
834,177,75
528,36,128
703,188,130
319,44,56
534,41,121
761,218,35
582,232,35
435,250,30
270,161,268
850,158,95
726,215,27
369,197,141
665,221,85
223,28,39
326,50,36
349,221,89
766,222,56
199,204,119
609,45,145
926,127,112
-43,65,50
339,203,68
259,85,54
693,95,224
200,47,54
848,103,53
200,92,102
911,74,33
125,151,93
644,200,96
329,-55,21
643,254,13
215,87,119
160,152,82
147,147,82
176,161,40
173,149,163
455,41,33
188,146,41
77,135,141
733,122,263
788,174,170
569,20,65
9,133,46
774,200,42
436,29,52
807,74,27
929,160,64
407,251,53
147,228,31
1029,199,46
803,225,41
253,118,206
524,243,29
240,119,130
728,217,47
501,270,42
453,276,36
80,72,15
824,137,80
684,212,86
450,194,193
592,213,132
779,140,218
262,94,131
777,51,111
224,125,76
211,155,145
157,115,74
396,-4,33
54,86,35
280,197,100
23,126,37
798,62,81
364,211,55
-8,133,27
192,204,100
450,206,188
881,142,36
386,207,124
654,58,129
88,33,37
340,40,144
649,50,137
342,70,246
1010,244,29
514,11,121
303,227,24
849,129,44
820,196,22
223,99,20
708,12,18
243,74,85
673,82,103
769,97,156
832,110,26
795,26,43
975,149,34
288,175,133
71,88,35
501,223,42
402,187,124
938,144,111
710,206,27
86,27,33
460,38,150
900,41,35
661,258,26
242,198,83
225,51,23
868,221,10
110,161,57
773,88,177
436,176,324
623,229,29
387,212,50
907,55,23
872,188,65
905,199,88
884,155,124
839,182,87
261,6,25
273,114,198
21,85,61
357,37,84
242,76,54
146,142,73
218,82,51
857,117,55
200,149,19
827,146,181
873,81,44
1021,167,36
785,144,271
118,90,33
323,66,93
