a,b,aggr
907,195,41
138,177,64
615,235,54
108,98,29
1021,146,37
301,53,41
521,-8,32
927,51,29
709,226,26
601,248,14
349,28,42
1067,200,33
431,3,36
630,-6,67
428,2,38
135,87,39
849,190,71
-2,210,17
1135,141,55
399,274,45
817,225,61
712,47,13
759,29,37
917,117,31
14,114,44
461,222,35
531,17,42
132,217,49
366,226,52
246,37,35
788,219,48
505,33,45
160,91,35
428,36,18
503,227,21
154,51,37
283,29,94
831,65,26
295,217,54
269,241,41
468,236,28
142,107,14
2,214,39
914,83,37
177,157,43
775,15,18
779,193,34
235,159,39
458,24,88
500,10,41
698,33,16
637,26,26
474,246,20
150,205,42
336,208,30
881,170,29
375,233,52
375,12,56
190,254,11
1097,151,42
813,69,35
297,146,43
6,89,49
994,98,37
891,198,-7
889,229,6
808,222,31
206,62,40
858,166,54
567,16,18
902,62,59
722,74,11
763,74,21
685,43,42
936,139,19
984,168,16
83,106,49
596,-8,31
334,53,85
138,118,62
135,171,37
1049,43,27
909,88,46
-35,113,23
905,82,41
358,241,33
695,223,46
267,209,47
998,93,44
133,163,16
813,216,36
788,221,31
508,27,27
390,19,19
-107,9,33
546,211,71
270,232,63
874,50,36
90,124,26
324,228,30
537,47,11
260,37,66
164,60,41
848,62,28
475,231,48
337,216,75
724,235,44
909,197,16
955,71,29
225,22,54
433,-17,34
53,162,43
869,42,24
145,118,67
247,60,12
722,249,37
307,62,44
134,62,35
530,14,34
335,7,23
582,262,50
110,198,46
158,177,42
637,218,15
670,233,47
861,160,51
865,211,31
912,91,56
207,61,13
352,249,54
823,-25,47
133,152,57
744,29,40
283,203,43
858,30,18
758,66,4
815,49,37
109,103,28
238,247,36
882,161,58
861,202,34
720,260,41
158,120,35
421,247,14
540,246,85
70,112,56
534,19,43
758,217,64
32,210,30
-3,239,32
343,33,33
895,108,46
675,260,34
622,213,45
132,99,31
489,29,17
905,150,113
163,178,42
950,183,32
933,186,41
373,271,25
979,85,42
739,25,32
867,46,49
466,214,43
317,191,87
561,7,44
1036,138,39
875,136,9
773,244,43
185,169,41
451,221,30
476,235,46
278,29,66
707,22,21
725,213,85
387,57,36
833,38,33
201,107,47
944,127,13
339,213,32
894,179,64
460,226,45
285,230,37
539,14,40
158,180,30
473,227,48
28,193,43
883,247,47
720,63,64
820,222,14
20,145,55
448,13,54
987,174,67
226,60,38
942,54,32
117,15,25
356,235,8
1006,103,36
271,205,37
101,125,39
418,256,26
139,153,49
536,9,42
839,243,42
209,216,35
577,50,44
626,237,38
107,222,56
192,67,37
295,49,42
186,271,61
117,61,43
405,218,97
1111,92,43
842,159,55
518,234,40
244,90,30
294,191,98
673,46,47
83,147,22
926,108,25
556,45,16
898,138,42
171,115,33
-23,59,48
34,91,33
534,65,67
261,54,40
2,64,56
24,197,33
148,189,25
999,161,49
835,193,48
463,239,29
919,92,42
406,39,46
241,20,71
374,273,20
273,57,20
849,125,93
-61,151,47
518,29,71
-45,150,13
944,151,43
336,240,52
209,83,31
489,46,75
861,199,31
544,235,31
97,76,48
740,236,41
864,211,61
107,85,31
439,-14,26
75,101,19
611,29,46
263,53,23
877,219,34
503,252,61
814,182,48
-101,114,46
642,54,79
83,107,64
120,153,50
513,244,45
65,129,23
380,228,45
911,130,45
720,36,53
329,210,35
662,50,56
875,190,39
484,238,54
210,227,23
923,158,33
860,162,68
849,101,45
233,30,44
630,17,37
824,-2,28
529,237,24
293,20,25
1076,136,32
735,-7,21
822,217,18
181,149,98
948,173,16
996,143,31
360,-16,19
259,220,52
691,236,59
604,256,9
260,251,28
156,188,28
155,200,30
150,48,32
839,31,38
949,175,28
811,27,44
674,221,14
645,255,50
810,79,96
293,43,48
896,156,42
229,42,17
83,93,56
696,25,43
58,110,57
313,36,61
257,31,54
580,224,65
813,24,44
1093,146,29
1,125,52
512,222,63
646,11,42
251,199,24
132,189,41
136,129,50
97,33,46
576,-27,27
321,213,49
509,260,4
842,72,52
78,126,34
210,209,30
647,226,9
273,225,22
15,129,10
846,31,34
155,121,24
441,0,55
857,24,35
764,213,68
988,136,26
952,109,46
36,62,40
360,231,62
951,120,38
549,4,74
920,130,29
1058,138,46
104,186,36
766,22,55
703,229,51
198,53,35
587,235,43
916,113,36
889,70,53
310,44,74
25,132,32
233,38,36
1095,91,20
38,146,23
790,160,39
832,181,44
984,115,34
413,22,36
179,48,30
872,121,35
27,148,32
882,104,56
88,72,22
879,190,32
261,140,51
1016,101,39
88,201,34
296,241,63
611,-12,39
223,192,30
33,93,30
126,57,77
83,62,34
861,212,47
403,253,63
-22,165,43
81,48,53
896,213,17
201,177,55
150,170,18
162,116,63
357,41,34
1001,164,44
232,210,28
100,69,42
282,242,49
43,166,24
900,83,48
415,259,25
391,10,34
235,76,25
890,156,31
747,74,40
174,123,38
189,177,52
-4,133,64
1,86,70
839,141,41
947,164,54
924,91,14
828,225,51
573,243,52
187,30,60
576,242,24
-9,153,46
367,268,49
818,46,43
432,25,44
880,119,23
295,-16,40
504,46,33
941,136,58
756,27,32
846,197,50
867,106,65
888,101,46
120,108,53
193,112,38
809,9,63
106,173,19
998,140,34
906,182,36
876,29,32
863,167,46
592,35,69
152,78,51
763,219,29
428,-1,40
317,212,100
887,126,106
181,225,30
519,18,38
141,81,47
29,111,51
773,41,20
126,107,66
288,194,35
197,223,60
652,46,27
1017,209,21
30,106,25
794,51,32
325,66,39
696,229,56
725,71,32
777,172,42
285,47,58
415,32,83
866,82,41
1032,117,26
375,202,181
954,184,43
433,254,44
410,31,88
670,13,49
157,170,31
215,169,41
444,35,49
929,169,112
87,107,50
225,84,58
522,17,59
130,97,33
933,143,27
193,10,38
170,123,16
931,125,32
854,194,38
301,51,102
189,181,48
809,34,18
108,125,9
145,67,23
518,44,69
427,240,24
80,114,43
596,33,59
43,157,37
749,229,49
942,168,31
473,45,17
743,203,41
100,156,50
256,219,25
312,232,42
143,170,21
837,191,46
825,261,24
905,180,18
44,87,46
593,229,41
75,143,43
-1,75,45
307,220,49
475,-20,26
237,52,49
889,192,23
-211,133,35
1163,98,29
535,28,52
701,230,43
834,155,36
790,243,29
669,217,36
162,62,53
1122,139,37
88,99,24
666,198,26
-53,204,45
819,127,51
485,38,20
909,62,38
326,214,38
473,36,39
835,102,53
478,218,79
894,218,30
936,221,46
1119,220,56
221,169,44
937,95,42
857,28,22
862,80,41
78,163,40
44,119,36
929,153,23
928,89,14
610,210,77
160,218,61
504,216,78
830,177,25
793,60,28
923,149,73
905,58,35
993,124,42
539,0,13
376,24,40
938,144,31
921,208,45
555,34,68
137,193,29
632,19,19
674,1,61
946,148,37
-11,165,20
209,84,78
829,73,47
63,223,64
572,30,26
458,30,97
662,270,26
92,61,39
100,137,68
874,158,36
714,24,31
594,263,33
153,216,36
233,53,50
810,38,30
-80,192,28
971,204,30
1004,61,46
827,195,49
860,103,61
437,231,84
1042,197,37
680,242,49
119,116,44
931,82,49
301,4,13
442,48,18
225,137,38
613,220,33
819,214,43
119,148,72
146,101,33
794,85,38
144,238,35
116,71,33
1053,144,40
814,41,56
329,38,52
216,68,27
1012,186,54
228,49,41
969,79,34
839,21,29
575,259,28
596,231,29
481,226,56
799,78,51
258,192,33
1094,112,35
428,212,79
946,161,25
610,259,44
895,157,42
1131,137,89
-114,132,46
146,146,92
452,258,28
284,66,53
419,252,38
393,242,41
460,23,28
1059,165,68
119,65,56
279,214,25
421,222,51
218,198,11
844,117,27
930,80,2
771,245,40
901,118,38
810,153,30
638,206,42
103,118,85
1020,136,0
213,130,44
163,183,24
508,233,23
672,228,49
218,122,40
873,148,44
712,217,54
149,82,95
150,168,53
844,194,43
353,203,58
739,209,36
681,9,23
939,115,27
-36,181,39
978,93,67
729,221,62
821,23,48
804,61,44
771,33,58
483,18,18
892,77,60
949,79,54
120,157,79
307,247,46
-99,145,23
85,238,47
889,44,36
289,40,27
879,161,30
747,50,31
690,210,54
4,122,68
335,33,48
905,144,37
160,253,34
348,61,34
379,184,52
504,215,25
911,209,18
166,192,23
725,190,24
921,109,26
349,30,6
501,51,22
153,78,20
931,59,24
412,40,34
921,157,83
127,100,76
165,160,42
144,81,43
45,191,9
682,202,130
508,32,42
985,65,33
240,52,47
154,127,38
983,155,36
590,12,41
593,-2,43
820,199,38
164,173,27
333,6,27
-47,127,0
322,11,26
756,52,29
1009,123,48
246,227,56
946,153,37
994,150,42
867,144,35
289,38,46
592,215,5
-73,138,62
890,175,46
917,111,33
16,67,55
792,213,42
39,129,37
863,230,66
10,114,37
-24,178,41
528,227,41
650,32,51
639,43,52
488,-4,48
490,25,58
396,273,39
909,176,45
531,284,38
873,52,38
694,208,48
498,205,44
31,110,80
859,191,23
713,200,60
25,143,31
636,230,49
1030,92,32
596,256,62
210,188,28
48,68,50
192,123,22
894,189,28
176,207,45
389,220,30
914,95,46
889,139,45
745,193,45
93,148,46
66,58,42
201,64,41
102,123,23
134,153,36
173,86,33
920,207,35
427,278,23
214,173,42
196,57,36
57,139,41
322,273,24
633,253,21
1,168,32
844,70,13
80,107,42
1078,246,24
975,133,64
876,148,100
811,184,25
853,38,27
116,164,57
83,212,33
150,163,35
231,232,30
486,253,44
641,-1,45
877,104,47
896,60,26
910,39,48
538,16,21
302,224,28
847,77,46
70,130,51
470,20,29
924,82,40
90,155,40
758,-13,32
479,240,47
640,209,79
110,1,24
993,112,41
850,244,38
276,38,43
50,94,4
849,76,102
563,15,45
676,214,73
434,30,50
915,47,50
961,171,65
445,28,47
659,9,48
-8,99,57
731,241,41
168,154,19
86,99,31
35,112,49
186,183,37
106,169,25
948,121,53
188,72,48
923,132,40
795,160,74
224,39,33
906,51,24
914,29,25
216,214,59
923,128,32
115,214,49
65,136,48
762,210,40
382,3,34
138,167,65
898,162,23
718,227,30
734,172,62
198,68,17
852,112,39
412,248,26
997,116,33
818,25,17
1042,148,58
313,245,40
267,237,39
664,229,70
136,99,32
87,74,44
805,77,19
296,224,43
697,241,60
721,36,49
867,218,51
970,133,36
153,202,47
561,28,27
981,103,37
60,99,24
946,176,62
560,32,63
885,50,38
270,219,21
95,138,42
972,97,21
599,230,43
457,249,25
854,260,41
888,219,60
813,62,62
878,96,44
870,117,13
574,17,50
650,15,58
434,22,44
129,83,19
300,202,41
406,229,33
466,224,39
61,145,52
390,273,34
413,60,34
113,177,37
540,232,26
883,5,44
458,238,44
821,39,24
519,59,123
511,29,43
790,158,43
351,43,77
707,226,41
1048,194,28
60,66,30
560,231,32
730,213,45
363,216,66
506,26,49
609,194,94
173,39,36
-12,194,27
794,80,43
778,71,98
738,226,55
744,188,24
954,14,42
435,292,48
269,28,15
625,235,25
294,68,35
1009,128,46
775,82,85
184,164,62
254,197,41
593,255,23
967,107,21
152,47,59
91,134,68
95,87,39
173,180,45
703,59,39
625,28,59
867,45,36
975,104,32
428,227,31
828,106,29
871,5,30
1018,161,41
799,247,43
372,209,43
811,68,44
422,33,40
432,218,24
337,36,19
897,230,61
936,209,55
424,31,24
429,227,67
978,182,41
1028,173,25
125,228,50
298,216,51
289,206,47
720,25,28
899,93,129
241,137,45
133,151,46
288,42,43
859,61,56
338,-21,30
1041,48,51
899,63,32
514,243,59
506,31,32
578,248,36
278,57,41
187,50,32
201,37,32
144,149,85
283,230,43
831,183,37
949,117,8
215,171,42
353,40,64
476,10,59
848,143,52
359,194,51
306,22,49
963,119,43
698,45,57
126,180,46
333,259,37
144,197,27
998,133,38
1147,66,16
828,215,26
215,103,37
469,7,28
877,97,32
427,-6,4
521,210,37
692,219,15
341,233,45
12,181,31
856,161,47
666,217,56
3,135,41
136,31,34
135,128,62
546,20,25
201,181,45
496,224,29
-26,177,27
80,149,43
724,212,37
304,252,33
676,58,8
252,203,62
30,223,13
907,56,37
50,119,45
72,161,20
-6,126,38
263,35,41
471,22,27
214,203,38
62,23,35
652,41,55
458,270,42
637,226,55
940,195,28
102,171,47
127,21,30
885,152,53
84,131,31
699,203,46
1025,145,41
830,79,46
409,42,53
699,215,41
443,293,37
466,256,30
241,201,53
231,268,54
298,175,49
192,227,44
895,170,44
909,108,26
1008,128,47
967,149,32
295,196,38
575,243,33
22,123,45
565,244,43
572,27,30
441,48,28
1098,120,50
902,186,37
762,232,32
877,88,43
518,23,43
482,229,24
587,231,29
399,-4,30
883,191,44
358,0,58
837,56,40
124,107,72
889,106,1
902,162,49
519,44,63
999,149,42
793,46,51
1066,147,55
422,47,60
792,46,16
339,275,57
278,20,38
788,35,44
202,87,55
675,52,19
771,15,28
-62,79,56
241,175,44
525,-7,55
261,24,33
-34,213,49
585,55,31
247,55,47
991,127,51
233,194,18
36,147,24
923,121,27
589,40,31
211,30,59
559,7,18
577,224,39
-55,150,22
104,134,35
791,53,37
904,204,25
720,203,52
123,107,22
223,170,56
631,258,33
260,187,117
165,64,26
424,215,34
660,204,24
256,208,40
-27,97,26
675,182,74
779,194,30
410,282,32
436,239,57
840,180,31
862,44,46
85,184,47
300,234,54
732,196,39
866,57,46
127,192,54
577,210,43
899,183,21
785,64,47
936,141,35
84,92,41
886,48,24
803,207,42
209,92,46
764,38,31
-38,88,45
81,61,39
429,212,11
560,21,41
510,221,19
695,44,33
420,233,27
167,129,37
164,99,37
895,141,39
133,200,77
315,18,18
-137,124,40
990,61,68
413,23,46
106,31,36
639,216,22
479,32,49
353,52,8
-168,115,38
913,70,40
900,88,26
486,233,43
979,180,36
232,47,35
272,62,32
177,60,31
744,54,99
666,45,54
813,46,47
204,43,47
59,104,44
53,112,47
908,143,39
275,222,41
103,161,17
743,56,43
355,30,46
160,244,29
830,38,50
587,41,72
79,106,12
77,110,52
929,87,51
218,48,42
899,115,77
298,62,42
433,36,45
6,109,54
101,131,21
353,13,35
427,27,39
285,253,14
250,213,59
1151,138,41
486,229,23
962,45,48
679,18,43
819,230,44
294,4,55
146,224,34
322,27,41
499,28,24
602,277,32
53,200,34
148,160,47
290,65,95
871,57,51
128,140,46
361,259,33
975,125,55
931,32,32
199,178,26
861,198,32
735,23,47
70,93,26
972,83,43
649,10,35
235,34,17
622,233,25
840,66,45
452,289,42
969,97,39
325,17,58
-22,166,27
1030,136,35
859,187,46
385,34,63
834,61,51
556,27,61
149,124,92
253,233,24
916,190,38
988,166,33
115,81,61
163,166,35
309,199,55
239,73,38
78,106,50
918,76,30
539,-26,23
369,223,23
523,32,29
687,33,64
102,112,17
28,174,51
792,195,52
862,172,10
463,244,51
432,9,36
126,237,37
1030,147,46
1022,160,27
957,189,50
961,93,33
344,45,44
19,64,35
471,219,71
924,71,25
810,52,44
587,234,62
295,182,27
990,84,33
-6,104,35
606,232,55
886,98,13
65,152,39
805,49,33
148,20,47
429,233,36
519,246,41
858,93,62
903,137,45
186,64,48
749,32,26
236,207,50
861,59,41
159,97,35
733,57,32
303,216,23
146,237,24
120,83,47
920,168,33
720,215,12
831,68,59
883,39,49
928,167,54
149,117,75
183,55,33
905,108,55
92,79,91
194,151,43
974,148,44
810,66,61
264,19,24
495,35,32
777,26,39
252,21,8
185,143,32
134,208,20
485,-19,44
714,58,28
814,74,44
320,222,56
482,11,53
20,83,29
866,16,51
468,17,50
868,138,26
809,62,43
188,121,60
775,220,40
759,216,32
877,53,55
175,154,41
261,227,46
557,259,37
653,228,36
581,213,24
-5,175,50
587,39,44
346,165,60
349,249,57
957,23,55
600,238,61
590,238,41
517,263,23
327,57,58
732,240,25
1027,187,50
329,32,23
709,243,65
861,56,29
634,230,38
714,223,23
279,38,66
733,280,38
232,249,43
445,43,52
212,245,48
835,159,23
759,19,46
599,243,32
185,199,32
765,182,25
655,7,39
581,33,64
-31,87,31
-7,243,46
457,220,39
727,52,11
445,193,37
167,168,52
492,267,44
532,9,47
517,19,41
766,-1,39
685,258,56
615,277,21
1080,114,47
651,26,13
539,37,40
691,256,42
839,48,38
532,249,25
822,53,40
83,186,39
335,37,86
171,207,43
935,137,19
773,42,48
497,26,35
829,89,28
701,226,35
936,145,32
176,49,59
188,65,18
930,176,43
205,153,58
496,20,58
276,68,39
136,60,54
917,134,40
-145,104,51
307,219,56
16,148,33
509,231,16
881,84,42
153,114,66
154,212,43
716,178,33
110,162,31
330,231,42
941,99,55
937,109,60
164,211,31
283,67,20
800,243,33
805,202,53
500,27,37
523,12,23
1133,99,23
894,67,26
289,250,26
609,237,47
-50,26,43
838,93,40
911,102,41
285,59,50
861,148,35
712,237,40
778,179,84
1022,170,30
938,159,21
250,52,44
950,159,15
833,203,34
817,58,33
690,36,53
87,168,34
871,30,61
312,159,84
295,18,42
766,151,30
107,89,49
38,161,25
793,81,24
141,52,45
51,106,61
321,13,44
791,78,37
847,164,52
159,71,36
843,85,76
220,111,24
821,221,19
430,1,47
303,79,43
197,202,22
587,245,36
883,94,96
457,24,26
352,226,26
906,209,20
123,171,22
414,22,27
289,14,34
259,44,32
668,39,26
99,128,48
648,202,43
950,45,63
870,98,25
1011,106,21
-13,67,44
-37,82,37
180,66,22
124,213,27
156,112,36
906,85,28
614,207,27
236,205,33
706,259,38
33,189,42
406,27,40
191,40,33
485,37,44
395,246,19
1017,121,47
990,90,49
121,231,52
156,107,38
936,122,37
1032,93,21
674,25,53
417,208,101
306,19,45
22,156,66
639,242,33
265,228,31
104,77,24
385,1,18
984,167,57
493,275,9
5,133,45
151,176,32
878,201,44
113,158,35
465,35,44
924,103,54
891,108,31
90,132,29
557,31,44
284,53,50
810,95,37
386,239,61
426,61,36
58,144,44
-26,136,24
889,100,36
644,36,28
576,43,41
104,144,42
818,5,60
589,235,10
869,90,28
402,226,41
901,129,31
532,26,25
410,-11,48
620,226,25
102,92,36
9,138,28
639,212,39
814,224,32
887,24,26
212,189,42
129,76,56
118,212,36
181,26,25
972,104,28
34,68,65
323,27,45
70,86,38
686,39,20
515,259,42
139,194,26
625,24,56
624,221,38
88,179,40
44,82,34
161,117,91
887,61,53
229,46,37
423,241,31
151,22,26
1094,191,29
423,260,43
270,170,101
150,34,48
174,35,41
225,193,36
663,17,36
392,242,34
1014,109,35
852,64,41
971,151,39
82,127,30
805,65,33
597,248,41
728,46,46
694,245,56
-60,142,49
17,127,49
918,135,42
900,74,68
1002,72,49
616,209,43
572,202,42
988,189,55
198,138,46
408,23,44
869,83,43
111,132,42
590,-19,38
941,63,62
411,-1,26
-31,128,54
235,-4,35
1072,140,29
595,-1,55
307,55,41
647,239,22
86,147,51
121,138,38
128,160,43
916,159,22
287,218,65
397,39,21
709,223,36
644,214,20
679,215,25
211,62,37
617,226,45
193,227,37
89,120,30
890,170,33
401,18,38
408,26,38
740,37,27
57,87,34
585,-13,24
298,255,38
336,215,39
809,81,74
464,15,35
882,98,45
382,255,53
356,228,40
270,15,33
442,22,25
684,65,42
623,21,42
748,233,30
415,-5,46
116,87,36
923,60,48
328,221,46
695,233,24
581,244,41
834,183,45
1044,106,37
223,49,36
542,227,17
137,55,64
916,94,38
458,10,60
113,176,41
252,57,37
966,132,38
384,40,53
542,-15,34
56,104,45
831,70,56
548,18,45
1029,150,22
858,179,23
681,61,90
452,-15,46
71,181,55
819,151,54
410,242,85
712,214,95
981,180,40
188,193,30
1116,97,27
279,54,37
348,229,54
260,69,17
716,60,29
84,83,63
689,223,90
432,237,56
662,36,35
37,81,39
423,234,32
237,38,47
615,241,40
184,210,49
331,53,66
805,50,34
909,53,56
1042,46,42
34,151,25
805,197,37
592,26,18
752,220,38
129,73,58
939,182,32
882,61,36
936,142,33
927,107,34
561,27,46
298,217,39
414,28,41
261,49,33
544,28,27
23,93,39
1070,158,30
377,10,30
1163,71,46
70,146,53
665,207,55
70,124,57
648,266,59
358,2,47
107,105,36
848,108,24
941,171,43
198,44,34
650,204,63
206,173,40
764,189,27
579,222,35
1009,113,45
1027,122,43
51,204,54
842,173,45
91,186,31
141,123,45
256,50,17
853,134,39
554,238,31
192,87,15
138,50,34
268,32,11
274,39,30
805,53,38
38,90,51
51,136,34
830,216,44
198,146,77
409,0,39
114,203,93
533,0,40
432,-2,45
776,243,59
429,231,45
357,64,28
633,235,37
1115,104,34
-15,89,37
179,104,27
969,141,48
924,239,43
109,187,33
904,219,57
969,154,27
117,82,32
539,1,59
53,44,45
885,189,23
162,127,47
854,211,47
883,239,31
199,208,23
792,95,52
656,27,48
175,144,40
813,77,50
254,58,78
373,-3,53
910,144,45
855,64,61
989,148,55
314,69,85
479,250,-4
976,153,51
395,66,32
366,224,58
389,240,39
646,212,29
551,244,21
87,119,43
1018,179,13
19,167,29
241,38,31
985,156,33
262,236,18
760,250,32
198,195,16
658,40,54
177,50,45
496,245,45
222,219,27
562,232,43
50,133,31
303,197,51
82,97,50
822,241,42
298,13,47
222,-5,40
-44,176,16
854,154,32
890,174,41
803,227,51
492,21,38
521,268,46
197,212,35
851,73,40
959,84,63
323,55,24
1216,102,50
1024,73,32
656,219,33
362,245,53
384,222,22
368,67,80
616,227,22
239,71,40
830,66,64
228,66,42
67,74,33
66,104,46
927,214,37
876,45,47
874,177,45
565,261,39
195,192,32
875,113,43
216,178,24
267,25,52
736,-18,44
108,-20,17
853,223,35
384,39,74
830,234,55
-61,125,11
89,191,40
826,90,13
212,88,17
374,-15,43
-42,56,46
946,122,33
553,33,46
372,207,50
650,215,26
879,176,28
1113,258,49
921,79,58
146,137,35
48,162,79
808,57,46
172,83,41
857,100,29
93,131,69
600,215,2
297,161,38
709,-13,50
606,17,43
774,176,72
21,154,48
288,193,37
1020,120,51
26,119,44
895,208,16
1079,146,12
142,65,30
615,222,45
151,155,29
777,230,39
615,243,50
1034,80,36
598,207,53
890,187,48
551,254,42
129,96,40
377,44,45
484,242,26
262,249,26
725,260,32
815,56,29
397,271,39
847,43,58
709,27,34
144,62,38
772,22,20
499,34,70
351,251,49
761,0,40
555,20,53
173,218,30
560,26,30
769,12,59
97,186,31
177,262,44
592,201,36
452,221,58
419,30,39
-54,98,29
42,109,44
-4,112,36
776,35,33
655,255,47
288,217,34
383,245,51
1219,214,39
459,-12,54
383,-30,38
600,30,6
938,84,89
891,205,43
86,195,47
1069,82,42
884,186,47
466,60,41
118,12,50
563,199,40
983,121,33
926,48,52
688,17,29
973,162,51
-163,137,58
223,231,59
593,218,21
155,207,46
877,98,36
915,68,26
525,18,26
221,100,13
799,22,27
671,238,54
260,76,22
981,48,41
73,54,43
321,14,21
680,41,38
630,7,37
276,229,42
841,181,68
297,51,33
317,207,69
549,204,64
967,128,9
80,82,50
893,217,19
84,89,28
1108,135,41
46,123,68
534,231,46
559,30,41
84,139,38
190,164,57
826,126,52
555,14,51
821,136,36
133,159,43
7,48,28
378,17,14
725,54,134
904,175,20
79,57,36
429,257,49
207,73,61
545,221,52
881,43,27
107,113,31
99,144,70
195,181,33
842,132,29
793,269,35
899,191,28
859,36,38
24,96,59
811,221,52
391,270,40
569,217,52
815,186,39
790,44,17
490,275,31
908,0,29
99,129,17
359,293,49
887,72,44
437,15,30
720,71,122
63,205,48
373,262,60
911,123,82
909,83,38
226,210,77
96,97,62
266,203,39
895,202,14
129,90,107
285,272,59
201,61,28
364,39,47
64,159,74
607,64,33
398,42,46
862,30,30
697,225,39
6,200,43
290,33,47
855,158,30
920,211,20
686,229,27
856,89,67
102,120,24
961,44,73
228,216,71
55,68,32
1019,99,29
107,58,20
893,92,16
510,-3,16
349,217,30
947,124,27
860,91,41
305,218,28
312,214,41
984,187,25
788,23,47
596,250,58
555,216,50
157,144,39
586,220,45
919,102,76
142,79,81
851,219,33
284,232,48
523,241,38
746,188,25
1001,152,34
832,69,17
223,194,45
658,57,41
191,44,41
234,38,94
857,124,84
101,111,91
982,166,54
598,23,5
744,37,10
82,168,46
139,69,15
711,7,35
873,228,36
824,166,24
132,96,25
951,95,30
86,53,43
844,198,42
183,102,29
972,124,49
747,-3,27
891,52,33
865,167,39
6,113,53
717,231,19
721,-27,58
394,54,69
726,241,39
331,222,32
150,186,20
891,84,34
914,85,31
844,179,56
132,89,15
92,116,56
163,107,33
765,192,48
681,213,28
496,250,42
542,18,32
871,151,22
811,206,23
170,229,42
242,49,25
44,54,42
350,206,35
236,62,44
162,183,29
862,64,38
540,233,43
342,38,40
834,55,30
599,231,47
-18,210,30
564,237,44
260,252,60
444,8,43
188,203,32
979,46,33
276,223,23
22,93,50
288,53,37
479,221,26
125,135,49
743,221,39
943,124,23
288,35,37
951,58,29
460,243,39
635,223,35
202,189,37
864,98,104
919,203,34
269,12,35
20,134,28
1182,181,29
90,44,33
771,78,39
151,149,47
828,187,4
960,98,27
654,220,88
179,159,48
595,225,15
897,139,31
932,133,46
164,159,38
-101,167,37
74,132,60
901,140,12
230,193,54
154,60,29
480,10,24
518,37,31
504,242,48
-100,145,39
155,117,55
1186,121,40
139,133,54
644,210,53
957,122,22
602,233,31
466,7,43
198,239,51
614,206,2
306,5,30
668,38,18
52,165,91
536,232,35
973,92,49
495,8,38
699,50,52
429,236,27
162,204,52
665,257,51
713,8,34
857,46,31
1021,102,36
117,205,27
908,138,49
211,138,18
921,101,37
82,154,35
711,210,46
64,190,35
397,245,46
901,160,51
24,181,31
84,106,58
141,42,29
1072,201,13
236,20,31
562,21,46
975,145,24
692,39,36
186,83,17
905,114,89
48,69,34
72,74,55
510,22,41
82,171,25
892,129,46
518,263,29
1039,89,36
504,224,59
348,35,45
43,108,55
584,24,26
596,225,46
280,229,45
-59,66,27
908,1,29
570,57,26
970,99,31
510,227,42
-14,141,28
255,205,42
298,201,81
-51,78,40
730,7,41
841,173,38
205,213,37
940,81,26
477,235,37
750,195,66
609,21,29
601,230,55
821,163,44
463,20,31
229,72,47
429,223,56
956,107,28
687,212,47
752,212,35
338,253,50
860,93,33
426,31,59
768,199,38
807,191,29
84,126,48
297,265,30
108,84,27
198,182,41
83,52,41
347,238,44
80,88,50
681,239,50
285,56,31
128,127,18
331,11,52
792,209,40
870,213,51
686,216,76
56,147,31
371,218,22
624,45,75
955,128,45
73,83,29
925,75,94
474,10,23
-27,108,12
834,50,56
301,46,35
780,87,24
499,238,48
595,231,55
87,105,51
286,250,55
698,-14,26
757,218,25
908,53,48
678,219,28
135,204,34
7,95,27
195,119,29
870,163,50
209,221,20
735,-28,45
919,155,49
916,59,20
134,182,35
382,42,43
989,51,36
451,32,60
797,32,39
857,149,47
532,23,19
830,117,67
742,214,62
930,157,67
422,249,30
982,174,61
804,225,45
-33,194,52
765,163,53
15,152,40
84,158,35
73,193,18
663,224,60
609,31,26
244,227,34
213,263,13
831,73,38
498,44,32
591,-7,23
859,58,47
902,129,21
531,43,36
383,36,29
353,20,31
894,87,52
178,98,34
961,138,53
90,174,22
340,217,36
252,35,29
126,216,73
838,74,28
334,230,17
312,19,30
524,267,51
218,183,6
681,217,121
997,135,70
429,238,57
242,69,51
374,51,42
977,70,32
63,164,56
242,59,25
913,81,52
142,97,48
179,55,45
790,176,43
854,103,47
90,143,57
968,189,17
87,215,11
449,35,82
936,165,29
192,239,36
575,218,60
291,223,65
677,227,19
80,91,18
284,41,13
920,66,26
403,284,68
409,216,53
551,24,20
858,193,13
468,56,37
775,33,45
984,134,50
518,248,38
654,28,23
989,99,37
62,109,23
364,34,26
714,3,25
354,225,35
264,204,63
824,221,46
755,252,30
793,36,50
830,194,57
17,141,61
598,-29,41
420,221,43
965,234,60
417,286,37
582,247,35
129,59,51
6,165,18
166,4,58
460,17,28
753,58,39
868,200,37
287,21,44
591,7,21
775,125,28
623,4,22
654,36,20
569,42,76
785,256,46
992,201,24
278,226,6
118,114,39
411,217,44
176,183,56
217,194,48
515,33,34
115,146,99
797,64,77
885,142,37
244,219,34
799,193,35
307,203,40
305,23,44
752,190,44
-22,195,29
263,36,24
249,75,43
473,234,45
445,26,32
1009,130,41
609,14,19
241,213,13
614,223,41
100,91,26
640,199,47
919,127,37
152,170,61
951,136,31
766,220,47
519,232,44
977,123,61
41,114,26
830,87,38
308,45,39
815,106,28
784,8,23
270,217,33
347,54,5
